ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.108,10,0.03,,0.303,,rg27uh,0.527
0.374,,,,0.767,,rg27wu,0.709
0.226,36,0.079,,0.081,,rg27rn,0.585
0.102,7,0.021,,0.373,,rg27st,0.653
0.433,3,0.012,,0.544,,rg27wx,0.644
0.433,3,0.012,,0.544,,rg27wz,0.644
0.433,3,0.012,,0.544,,rg27xj,0.644
0.433,3,0.012,,0.544,,rg27wy,0.644
0.381,6,0.016,,0.39,,rg27tr,0.752
0.148,5,0.014,,0.395,,rg27ua,0.532
0.226,36,0.079,,0.081,,rg27xq,0.585
0.071,6,0.024,,0.245,,rg27tz,0.652
0.433,3,0.012,,0.544,,rg27ya,0.644
0.102,7,0.021,,0.373,,rg27sx,0.653
0.433,3,0.012,,0.544,,rg27ye,0.644
0.148,5,0.014,,0.395,,rg27uf,0.532
0.056,6,0.017,,0.335,,rg27yf,0.743
0.433,3,0.012,,0.544,,rg27ww,0.644
0.136,3,0.01,,0.422,,rg27xs,0.691
0.108,10,0.03,,0.303,,rg27wa,0.527
0.056,6,0.017,,0.335,,rg27yl,0.743
0.056,6,0.017,,0.335,,rg27yn,0.743
0.148,5,0.014,,0.395,,rg27ub,0.532
0.108,10,0.03,,0.303,,rg27wb,0.527
0.136,3,0.01,,0.422,,rg27yg,0.691
0.071,6,0.024,,0.245,,rg27tw,0.652
0.056,6,0.017,,0.335,,rg27yt,0.743
0.056,6,0.017,,0.335,,rg27yj,0.743
0.433,3,0.012,,0.544,,rg27yx,0.644
0.136,3,0.01,,0.422,,rg27yy,0.691
0.433,3,0.012,,0.544,,rg27xn,0.644
0.433,3,0.012,,0.544,,rg27zn,0.644
0.433,3,0.012,,0.544,,rg27zx,0.644
0.433,3,0.012,,0.544,,rg27yq,0.644
0.202,3,0.01,,0.422,,rg28aa,0.726
0.056,6,0.017,,0.335,,rg27ys,0.743
0.054,,,,0.289,,rg27ud,0.507
0.087,2,0.006,,0.371,,rg28ad,0.825
0.083,,,,0.353,,rg28ag,0.797
0.125,,,,0.443,,rg28ah,0.702
0.056,6,0.017,,0.335,,rg27yw,0.743
0.083,,,,0.353,,rg28af,0.797
0.094,2,0.006,,0.445,,rg28al,0.766
0.108,10,0.03,,0.303,,rg27tt,0.527
0.108,10,0.03,,0.303,,rg27uq,0.527
0.136,3,0.01,,0.422,,rg27yr,0.691
0.056,6,0.017,,0.335,,rg27yd,0.743
0.056,6,0.017,,0.335,,rg27yp,0.743
0.094,2,0.006,,0.445,,rg28au,0.766
0.136,3,0.01,,0.422,,rg27yh,0.691
0.094,2,0.006,,0.445,,rg28ar,0.766
0.094,2,0.006,,0.445,,rg28ax,0.766
0.202,2,0.006,,0.412,,rg28az,0.638
0.433,3,0.012,,0.544,,rg27xz,0.644
0.202,2,0.006,,0.412,,rg28bb,0.638
0.117,,,,0.396,,rg28aq,0.794
0.202,3,0.01,,0.422,,rg28ab,0.726
0.087,2,0.006,,0.371,,rg28at,0.825
0.188,2,0.007,,0.427,,rg28be,0.897
0.433,3,0.012,,0.544,,rg27zq,0.644
0.087,2,0.006,,0.371,,rg28ae,0.825
0.056,6,0.017,,0.335,,rg27yb,0.743
0.433,3,0.012,,0.544,,rg27xy,0.644
0.129,2,0.006,,0.377,,rg28bn,0.718
0.127,2,0.007,,0.411,,rg28bf,0.764
0.087,2,0.006,,0.371,,rg28bs,0.825
0.239,9,0.034,,0.414,,rg28bl,0.768
0.083,,,,0.353,,rg28bt,0.797
0.087,2,0.006,,0.371,,rg28as,0.825
0.127,1,0.003,,0.39,,rg28db,0.766
0.125,,,,0.443,,rg28da,0.702
0.125,,,,0.443,,rg28aj,0.702
0.094,2,0.006,,0.445,,rg28an,0.766
0.125,,,,0.443,,rg28dd,0.702
0.136,1,0.003,,0.399,,rg28df,0.752
0.136,1,0.003,,0.399,,rg28dg,0.752
0.202,2,0.006,,0.412,,rg28ay,0.638
0.125,,,,0.443,,rg28dh,0.702
0.088,,,,0.259,,rg28bd,0.744
0.433,3,0.012,,0.544,,rg28bq,0.644
0.127,1,0.003,,0.39,,rg28ds,0.766
0.127,1,0.003,,0.39,,rg28dl,0.766
0.129,2,0.006,,0.377,,rg28bg,0.718
0.19,2,0.006,,0.439,,rg28dr,0.71
0.127,1,0.003,,0.39,,rg28dp,0.766
0.202,4,0.012,,0.488,,rg28dw,0.768
0.129,2,0.006,,0.377,,rg28bh,0.718
0.088,,,,0.259,,rg28ba,0.744
0.202,3,0.01,,0.422,,rg28bp,0.726
0.129,2,0.006,,0.377,,rg28bj,0.718
0.125,,,,0.443,,rg28de,0.702
0.19,2,0.006,,0.439,,rg28dn,0.71
0.083,,,,0.353,,rg28dj,0.797
0.239,9,0.034,,0.414,,rg28ef,0.768
0.374,,,,0.767,,rg27yu,0.709
0.089,7,0.022,,0.415,,rg28eq,0.812
0.094,2,0.006,,0.445,,rg28ap,0.766
0.089,7,0.022,,0.415,,rg28el,0.812
0.239,9,0.034,,0.414,,rg28ed,0.768
0.371,7,0.022,,0.429,,rg28eb,0.638
0.163,4,0.01,,0.412,,rg28ex,0.72
0.087,2,0.006,,0.371,,rg28bw,0.825
0.089,7,0.022,,0.415,,rg28eh,0.812
0.088,,,,0.259,,rg28aw,0.744
0.14,10,0.026,,0.433,,rg28dy,0.717
0.544,4,0.01,,0.511,,rg28eu,0.74
0.544,4,0.01,,0.511,,rg28es,0.74
0.163,4,0.01,,0.412,,rg28ez,0.72
0.163,4,0.01,,0.412,,rg28hd,0.72
0.089,7,0.022,,0.415,,rg28eg,0.812
0.371,7,0.022,,0.429,,rg28he,0.638
0.149,,,,0.431,,rg28fs,0.698
0.442,11,0.035,,0.46,,rg28ep,0.785
0.149,,,,0.431,,rg28gg,0.698
0.239,9,0.034,,0.414,,rg28ej,0.768
0.163,4,0.01,,0.412,,rg28hb,0.72
0.371,7,0.022,,0.429,,rg28ea,0.638
0.371,7,0.022,,0.429,,rg28en,0.638
0.174,,,,0.472,,rg28hr,0.831
0.264,,,,0.485,,rg28hn,0.821
0.188,2,0.007,,0.427,,rg28hh,0.897
0.163,4,0.01,,0.412,,rg28ha,0.72
0.149,,,,0.431,,rg28ft,0.698
0.188,2,0.007,,0.427,,rg28hl,0.897
0.188,2,0.007,,0.427,,rg28hj,0.897
0.188,2,0.007,,0.427,,rg28hz,0.897
0.264,,,,0.485,,rg28hx,0.821
0.127,1,0.003,,0.39,,rg28dz,0.766
0.174,,,,0.472,,rg28ht,0.831
0.202,4,0.012,,0.488,,rg28jd,0.768
0.544,4,0.01,,0.511,,rg28hf,0.74
0.163,4,0.01,,0.412,,rg28hw,0.72
0.163,4,0.01,,0.412,,rg28jb,0.72
0.175,,,,0.456,,rg28jg,0.867
0.175,,,,0.456,,rg28jn,0.867
0.175,,,,0.456,,rg28jh,0.867
0.174,,,,0.472,,rg28jq,0.831
0.19,2,0.006,,0.439,,rg28je,0.71
0.19,2,0.006,,0.439,,rg28hy,0.71
0.371,7,0.022,,0.429,,rg28hp,0.638
0.174,,,,0.472,,rg28hu,0.831
0.175,,,,0.456,,rg28jj,0.867
0.174,,,,0.472,,rg28jt,0.831
0.544,4,0.01,,0.511,,rg28ew,0.74
0.202,4,0.012,,0.488,,rg28jz,0.768
0.174,,,,0.472,,rg28ju,0.831
0.371,7,0.022,,0.429,,rg28hg,0.638
0.162,,,,0.354,,rg28lb,0.753
0.127,2,0.007,,0.411,,rg28lh,0.764
0.175,,,,0.456,,rg28jp,0.867
0.163,2,0.006,,0.276,,rg28js,0.797
0.174,,,,0.472,,rg28hs,0.831
0.264,,,,0.485,,rg28ln,0.821
0.162,,,,0.354,,rg28lq,0.753
0.264,,,,0.485,,rg28lp,0.821
0.19,2,0.006,,0.439,,rg28jf,0.71
0.174,,,,0.472,,rg28jy,0.831
0.127,2,0.007,,0.411,,rg28le,0.764
0.127,2,0.007,,0.411,,rg28lf,0.764
0.149,,,,0.431,,rg28lw,0.698
0.083,,,,0.353,,rg28lt,0.797
0.127,1,0.003,,0.39,,rg28lz,0.766
0.083,,,,0.353,,rg28ls,0.797
0.163,2,0.006,,0.276,,rg28jr,0.797
0.19,2,0.006,,0.439,,rg28nd,0.71
0.127,1,0.003,,0.39,,rg28nb,0.766
0.127,1,0.003,,0.39,,rg28na,0.766
0.118,4,0.013,,0.392,,rg28lr,0.806
0.127,1,0.003,,0.39,,rg28ng,0.766
0.162,,,,0.354,,rg28ld,0.753
0.202,4,0.012,,0.488,,rg28jx,0.768
0.163,2,0.006,,0.276,,rg28np,0.797
0.081,,,,0.313,,rg28nr,0.722
0.127,1,0.003,,0.39,,rg28ly,0.766
0.163,2,0.006,,0.276,,rg28nn,0.797
0.163,2,0.006,,0.276,,rg28nu,0.797
0.19,2,0.006,,0.439,,rg28nj,0.71
0.064,,,,0.365,,rg28nt,0.861
0.162,,,,0.354,,rg28nz,0.753
0.264,,,,0.485,,rg28lj,0.821
0.083,,,,0.353,,rg28lu,0.797
0.081,,,,0.313,,rg28ns,0.722
0.264,,,,0.485,,rg28jw,0.821
0.162,,,,0.354,,rg28ny,0.753
0.127,1,0.003,,0.39,,rg28nh,0.766
0.068,1,0.003,,0.354,,rg28pe,0.743
0.119,2,0.007,,0.327,,rg28pd,0.675
0.219,,,,0.5,,rg28pl,0.814
0.117,,,,0.396,,rg28ph,0.794
0.149,,,,0.431,,rg28pg,0.698
0.117,,,,0.396,,rg28pr,0.794
0.134,3,0.006,,0.446,,rg28pu,0.78
0.219,,,,0.5,,rg28pj,0.814
0.22,4,0.011,,0.351,,rg28px,0.803
0.219,,,,0.5,,rg28pn,0.814
0.064,,,,0.365,,rg28pa,0.861
0.14,10,0.026,,0.433,,rg28pp,0.717
0.22,4,0.011,,0.351,,rg28qa,0.803
0.041,,,,0.318,,rg28ps,0.763
0.117,,,,0.396,,rg28pt,0.794
0.041,,,,0.318,,rg28qb,0.763
0.19,2,0.006,,0.439,,rg28nl,0.71
0.127,2,0.007,,0.411,,rg28pq,0.764
0.22,4,0.011,,0.351,,rg28py,0.803
0.22,4,0.011,,0.351,,rg28qn,0.803
0.22,4,0.011,,0.351,,rg28qe,0.803
0.064,,,,0.365,,rg28pb,0.861
0.22,4,0.011,,0.351,,rg28pz,0.803
0.22,4,0.011,,0.351,,rg28qd,0.803
0.129,2,0.006,,0.377,,rg28ra,0.718
0.264,,,,0.485,,rg28ll,0.821
0.129,2,0.006,,0.377,,rg28rd,0.718
0.163,2,0.006,,0.276,,rg28nx,0.797
0.14,10,0.026,,0.433,,rg28pw,0.717
0.22,4,0.011,,0.351,,rg28qj,0.803
0.085,,,,0.343,,rg28rj,0.734
0.085,,,,0.343,,rg28rl,0.734
0.085,,,,0.343,,rg28rn,0.734
0.068,1,0.003,,0.354,,rg28pf,0.743
0.085,,,,0.343,,rg28rf,0.734
0.129,2,0.006,,0.377,,rg28re,0.718
0.22,4,0.011,,0.351,,rg28qg,0.803
0.127,2,0.007,,0.411,,rg28rt,0.764
0.109,1,0.002,,0.424,,rg28rw,0.78
0.064,,,,0.365,,rg28rg,0.861
0.127,2,0.007,,0.411,,rg28rx,0.764
0.22,4,0.011,,0.351,,rg28ql,0.803
0.064,,,,0.365,,rg28rp,0.861
0.064,,,,0.365,,rg28rr,0.861
0.127,2,0.007,,0.411,,rg28ry,0.764
0.081,,,,0.313,,rg28rq,0.722
0.127,2,0.007,,0.411,,rg28sa,0.764
0.268,2,0.007,,0.39,,rg28qp,0.889
0.109,1,0.002,,0.424,,rg28sh,0.78
0.219,,,,0.5,,rg28sg,0.814
0.085,,,,0.343,,rg28sj,0.734
0.129,2,0.006,,0.377,,rg28sn,0.718
0.085,,,,0.343,,rg28sl,0.734
0.129,2,0.006,,0.377,,rg28rb,0.718
0.127,2,0.007,,0.411,,rg28rs,0.764
0.127,2,0.007,,0.411,,rg28ru,0.764
0.202,3,0.01,,0.422,,rg28sp,0.726
0.219,,,,0.5,,rg28se,0.814
0.081,,,,0.313,,rg28rh,0.722
0.109,1,0.002,,0.424,,rg28sq,0.78
0.134,3,0.006,,0.446,,rg28td,0.78
0.127,2,0.007,,0.411,,rg28sr,0.764
0.149,,,,0.431,,rg28tg,0.698
0.268,2,0.007,,0.39,,rg28sx,0.889
0.134,3,0.006,,0.446,,rg28qr,0.78
0.219,,,,0.5,,rg28sf,0.814
0.268,2,0.007,,0.39,,rg28sy,0.889
0.268,2,0.007,,0.39,,rg28ta,0.889
0.268,2,0.007,,0.39,,rg28tb,0.889
0.22,4,0.011,,0.351,,rg28qh,0.803
0.109,1,0.002,,0.424,,rg28tq,0.78
0.119,2,0.007,,0.327,,rg28tp,0.675
0.165,1,0.003,,0.318,,rg28tu,0.788
0.134,3,0.006,,0.446,,rg28tt,0.78
0.041,,,,0.318,,rg28qt,0.763
0.14,10,0.026,,0.433,,rg28tj,0.717
0.149,,,,0.431,,rg28tx,0.698
0.119,2,0.007,,0.327,,rg28tl,0.675
0.118,4,0.013,,0.392,,rg28ua,0.806
0.14,10,0.026,,0.433,,rg28th,0.717
0.129,2,0.006,,0.377,,rg28ss,0.718
0.118,4,0.013,,0.392,,rg28uf,0.806
0.118,4,0.013,,0.392,,rg28ub,0.806
0.149,,,,0.431,,rg28tr,0.698
0.14,10,0.026,,0.433,,rg28uj,0.717
0.119,2,0.007,,0.327,,rg28ul,0.675
0.149,,,,0.431,,rg28ts,0.698
0.165,1,0.003,,0.318,,rg28ty,0.788
0.149,,,,0.431,,rg28tw,0.698
0.109,1,0.002,,0.424,,rg28sb,0.78
0.165,1,0.003,,0.318,,rg28tz,0.788
0.119,2,0.007,,0.327,,rg28uw,0.675
0.041,,,,0.318,,rg28ud,0.763
0.129,2,0.006,,0.377,,rg28sw,0.718
0.068,1,0.003,,0.354,,rg28us,0.743
0.433,3,0.012,,0.544,,rg28xn,0.644
0.433,3,0.012,,0.544,,rg28wy,0.644
0.068,1,0.003,,0.354,,rg28wa,0.743
0.134,3,0.006,,0.446,,rg28te,0.78
0.119,2,0.007,,0.327,,rg28tn,0.675
0.118,4,0.013,,0.392,,rg28ug,0.806
0.162,,,,0.354,,rg28tf,0.753
0.374,,,,0.767,,rg28wz,0.709
0.081,,,,0.313,,rg28xx,0.722
0.109,1,0.002,,0.424,,rg28sd,0.78
0.163,2,0.006,,0.276,,rg28yf,0.797
0.068,1,0.003,,0.354,,rg28yd,0.743
0.081,,,,0.313,,rg28xz,0.722
0.081,,,,0.313,,rg28xt,0.722
0.068,1,0.003,,0.354,,rg28ut,0.743
0.081,,,,0.313,,rg28xu,0.722
0.068,1,0.003,,0.354,,rg28uq,0.743
0.081,,,,0.313,,rg28xy,0.722
0.433,3,0.012,,0.544,,rg28yr,0.644
0.163,2,0.006,,0.276,,rg28ye,0.797
0.117,,,,0.396,,rg28ue,0.794
0.163,2,0.006,,0.276,,rg28yt,0.797
0.433,3,0.012,,0.544,,rg28yw,0.644
0.068,1,0.003,,0.354,,rg28yx,0.743
0.433,3,0.012,,0.544,,rg28yz,0.644
0.163,2,0.006,,0.276,,rg28yy,0.797
0.081,,,,0.313,,rg28ya,0.722
0.081,,,,0.313,,rg28yh,0.722
0.068,1,0.003,,0.354,,rg28yu,0.743
0.598,8,0.034,,0.642,,rg29ab,0.732
0.433,3,0.012,,0.544,,rg28yj,0.644
0.433,3,0.012,,0.544,,rg28yg,0.644
0.496,,,,0.464,,rg29af,0.86
0.433,3,0.012,,0.544,,rg28yq,0.644
0.433,3,0.012,,0.544,,rg28wb,0.644
0.433,3,0.012,,0.544,,rg28zx,0.644
0.496,,,,0.464,,rg29aa,0.86
0.496,,,,0.464,,rg29al,0.86
0.329,,,,0.458,,rg29ap,0.944
0.496,4,0.012,,0.67,,rg29aq,0.801
0.119,2,0.007,,0.327,,rg28up,0.675
0.257,,,,0.248,,rg29ar,0.959
0.496,,,,0.464,,rg29ag,0.86
0.384,4,0.014,,0.565,,rg29au,0.807
0.496,,,,0.464,,rg29aw,0.86
0.081,,,,0.313,,rg28yb,0.722
0.068,1,0.003,,0.354,,rg28yp,0.743
0.433,3,0.012,,0.544,,rg28ys,0.644
0.496,4,0.012,,0.67,,rg29bb,0.801
0.433,3,0.012,,0.544,,rg29ba,0.644
0.544,4,0.01,,0.511,,rg29be,0.74
0.598,8,0.034,,0.642,,rg29az,0.732
0.384,4,0.014,,0.565,,rg29ad,0.807
0.496,,,,0.464,,rg29as,0.86
0.544,4,0.01,,0.511,,rg29bj,0.74
0.496,,,,0.464,,rg29ae,0.86
0.544,4,0.01,,0.511,,rg29bl,0.74
0.433,3,0.012,,0.544,,rg29bf,0.644
0.455,11,0.033,,0.591,,rg29bn,0.679
0.51,9,0.025,,0.565,,rg29bq,0.653
0.257,,,,0.248,,rg29an,0.959
0.496,,,,0.464,,rg29ah,0.86
0.455,11,0.033,,0.591,,rg29ay,0.679
0.411,4,0.015,,0.621,,rg29bw,0.665
0.455,11,0.033,,0.591,,rg29ax,0.679
0.598,8,0.034,,0.642,,rg29aj,0.732
0.433,3,0.012,,0.544,,rg28zq,0.644
0.163,2,0.006,,0.276,,rg28yl,0.797
0.482,1,0.003,,0.586,,rg29by,0.862
0.329,,,,0.458,,rg29de,0.944
0.329,,,,0.458,,rg29dg,0.944
0.384,4,0.014,,0.565,,rg29bu,0.807
0.544,4,0.01,,0.511,,rg29bd,0.74
0.496,,,,0.464,,rg29bz,0.86
0.544,4,0.01,,0.511,,rg29bg,0.74
0.496,4,0.012,,0.67,,rg29bp,0.801
0.411,4,0.015,,0.621,,rg29df,0.665
0.412,,,,0.444,,rg29dh,0.926
0.329,,,,0.458,,rg29dr,0.944
0.412,,,,0.444,,rg29dl,0.926
0.412,,,,0.444,,rg29dj,0.926
0.412,,,,0.444,,rg29dw,0.926
0.496,,,,0.464,,rg29dy,0.86
0.329,,,,0.458,,rg29ds,0.944
0.433,3,0.012,,0.544,,rg29du,0.644
0.496,,,,0.464,,rg29bx,0.86
0.496,4,0.012,,0.67,,rg29bh,0.801
0.491,,,,0.617,,rg29dp,0.864
0.257,,,,0.248,,rg29bt,0.959
0.412,,,,0.444,,rg29dn,0.926
0.496,,,,0.464,,rg29ea,0.86
0.496,4,0.012,,0.67,,rg29bs,0.801
0.247,2,0.007,,0.427,,rg29en,0.931
0.496,4,0.012,,0.67,,rg29dq,0.801
0.247,2,0.007,,0.427,,rg29eh,0.931
0.491,,,,0.617,,rg29dd,0.864
0.384,4,0.014,,0.565,,rg29at,0.807
0.412,,,,0.444,,rg29eb,0.926
0.524,,,,0.412,,rg29eu,0.94
0.247,2,0.007,,0.427,,rg29ej,0.931
0.496,4,0.012,,0.67,,rg29ew,0.801
0.524,,,,0.412,,rg29ex,0.94
0.496,4,0.012,,0.67,,rg29ed,0.801
0.524,2,0.008,,0.475,,rg29es,0.914
0.393,3,0.01,,0.614,,rg29fb,0.939
0.524,2,0.008,,0.475,,rg29db,0.914
0.496,4,0.012,,0.67,,rg29ez,0.801
0.372,2,0.003,,0.544,,rg29fe,0.915
0.524,,,,0.412,,rg29ey,0.94
0.247,2,0.007,,0.427,,rg29el,0.931
0.329,,,,0.458,,rg29dt,0.944
0.247,2,0.007,,0.427,,rg29ee,0.931
0.389,,,,0.486,,rg29fg,0.953
0.372,2,0.003,,0.544,,rg29ff,0.915
0.433,3,0.012,,0.544,,rg29fa,0.644
0.384,4,0.014,,0.565,,rg29eg,0.807
0.524,,,,0.412,,rg29er,0.94
0.496,4,0.012,,0.67,,rg29et,0.801
0.455,11,0.033,,0.591,,rg29fp,0.679
0.455,11,0.033,,0.591,,rg29ft,0.679
0.496,4,0.012,,0.67,,rg29dz,0.801
0.384,4,0.014,,0.565,,rg29dx,0.807
0.455,11,0.033,,0.591,,rg29fr,0.679
0.496,,,,0.464,,rg29ef,0.86
0.491,1,0.003,,0.658,,rg29gb,0.911
0.22,4,0.011,,0.351,,rg29fw,0.803
0.496,,,,0.464,,rg29fu,0.86
0.412,,,,0.444,,rg29fy,0.926
0.389,,,,0.486,,rg29fq,0.953
0.491,1,0.003,,0.658,,rg29ge,0.911
0.393,3,0.01,,0.614,,rg29fh,0.939
0.496,,,,0.464,,rg29gf,0.86
0.411,4,0.015,,0.621,,rg29fn,0.665
0.411,4,0.015,,0.621,,rg29fj,0.665
0.384,4,0.014,,0.565,,rg29eq,0.807
0.496,,,,0.464,,rg29gg,0.86
0.491,1,0.003,,0.658,,rg29gp,0.911
0.389,,,,0.486,,rg29fd,0.953
0.491,1,0.003,,0.658,,rg29gs,0.911
0.491,1,0.003,,0.658,,rg29gw,0.911
0.51,9,0.025,,0.565,,rg29fs,0.653
0.496,,,,0.464,,rg29gd,0.86
0.491,1,0.003,,0.658,,rg29gx,0.911
0.51,9,0.025,,0.565,,rg29gy,0.653
0.583,,,,0.446,,rg29gz,0.977
0.496,,,,0.464,,rg29ep,0.86
0.496,,,,0.464,,rg29gh,0.86
0.544,4,0.01,,0.511,,rg29fx,0.74
0.482,1,0.003,,0.586,,rg29hh,0.862
0.393,3,0.01,,0.614,,rg29gn,0.939
0.247,2,0.007,,0.427,,rg29hl,0.931
0.491,1,0.003,,0.658,,rg29gj,0.911
0.411,4,0.015,,0.621,,rg29fl,0.665
0.495,3,0.009,,0.394,,rg29hp,0.946
0.495,3,0.009,,0.394,,rg29hn,0.946
0.495,3,0.009,,0.394,,rg29hr,0.946
0.495,3,0.009,,0.394,,rg29ht,0.946
0.384,4,0.014,,0.565,,rg29hg,0.807
0.491,1,0.003,,0.658,,rg29gl,0.911
0.247,2,0.007,,0.427,,rg29ha,0.931
0.491,1,0.003,,0.658,,rg29gq,0.911
0.495,3,0.009,,0.394,,rg29hw,0.946
0.495,3,0.009,,0.394,,rg29hy,0.946
0.495,3,0.009,,0.394,,rg29hs,0.946
0.495,3,0.009,,0.394,,rg29jb,0.946
0.495,3,0.009,,0.394,,rg29ja,0.946
0.532,6,0.025,,0.5,,rg29jf,0.844
0.532,6,0.025,,0.5,,rg29jg,0.844
0.532,6,0.025,,0.5,,rg29je,0.844
0.598,8,0.034,,0.642,,rg29he,0.732
0.495,3,0.009,,0.394,,rg29hd,0.946
0.495,3,0.009,,0.394,,rg29jn,0.946
0.412,,,,0.444,,rg29fz,0.926
0.336,,,,0.487,,rg29jh,0.98
0.583,,,,0.446,,rg29gr,0.977
0.532,6,0.025,,0.5,,rg29jj,0.844
0.532,6,0.025,,0.5,,rg29jq,0.844
0.495,3,0.009,,0.394,,rg29jd,0.946
0.495,3,0.009,,0.394,,rg29jw,0.946
0.336,,,,0.487,,rg29ju,0.98
0.336,,,,0.487,,rg29jx,0.98
0.336,,,,0.487,,rg29jy,0.98
0.569,,,,0.444,,rg29jz,0.959
0.495,3,0.009,,0.394,,rg29hx,0.946
0.569,,,,0.444,,rg29la,0.959
0.384,4,0.014,,0.565,,rg29hq,0.807
0.524,2,0.008,,0.475,,rg29lf,0.914
0.491,,,,0.617,,rg29hj,0.864
0.496,,,,0.464,,rg29lh,0.86
0.336,,,,0.487,,rg29jt,0.98
0.336,,,,0.487,,rg29js,0.98
0.239,,,,0.844,,rg29lj,0.921
0.495,3,0.009,,0.394,,rg29hu,0.946
0.496,,,,0.464,,rg29lb,0.86
0.524,2,0.008,,0.475,,rg29le,0.914
0.491,,,,0.617,,rg29lq,0.864
0.491,1,0.003,,0.658,,rg29lu,0.911
0.482,1,0.003,,0.586,,rg29hf,0.862
0.239,,,,0.844,,rg29lt,0.921
0.239,,,,0.844,,rg29lp,0.921
0.491,1,0.003,,0.658,,rg29ln,0.911
0.491,1,0.003,,0.658,,rg29lx,0.911
0.491,,,,0.617,,rg29lg,0.864
0.491,1,0.003,,0.658,,rg29ly,0.911
0.239,,,,0.844,,rg29ls,0.921
0.372,2,0.003,,0.544,,rg29nf,0.915
0.532,6,0.025,,0.5,,rg29jl,0.844
0.524,2,0.008,,0.475,,rg29ld,0.914
0.491,1,0.003,,0.658,,rg29ll,0.911
0.265,,,,0.547,,rg29nn,0.957
0.372,2,0.003,,0.544,,rg29ne,0.915
0.491,1,0.003,,0.658,,rg29np,0.911
0.372,2,0.003,,0.544,,rg29ng,0.915
0.372,2,0.003,,0.544,,rg29nr,0.915
0.491,1,0.003,,0.658,,rg29nl,0.911
0.252,,,,0.568,,rg29ns,0.811
0.491,1,0.003,,0.658,,rg29nj,0.911
0.491,1,0.003,,0.658,,rg29na,0.911
0.336,,,,0.487,,rg29ny,0.98
0.336,,,,0.487,,rg29nx,0.98
0.495,3,0.009,,0.394,,rg29jp,0.946
0.389,,,,0.486,,rg29lz,0.953
0.318,,,,0.382,,rg29pd,0.958
0.252,,,,0.568,,rg29lw,0.811
0.495,3,0.009,,0.394,,rg29hz,0.946
0.491,1,0.003,,0.658,,rg29nu,0.911
0.336,,,,0.487,,rg29jr,0.98
0.372,2,0.003,,0.544,,rg29nz,0.915
0.239,,,,0.844,,rg29nw,0.921
0.389,,,,0.486,,rg29pl,0.953
0.336,,,,0.487,,rg29pq,0.98
0.389,,,,0.486,,rg29pr,0.953
0.372,2,0.003,,0.544,,rg29nd,0.915
0.265,,,,0.547,,rg29pt,0.957
0.252,,,,0.568,,rg29nt,0.811
0.318,,,,0.382,,rg29px,0.958
0.336,,,,0.487,,rg29pb,0.98
0.318,,,,0.382,,rg29py,0.958
0.318,,,,0.382,,rg29pz,0.958
0.336,,,,0.487,,rg29pu,0.98
0.336,,,,0.487,,rg29ph,0.98
0.336,,,,0.487,,rg29qd,0.98
0.389,,,,0.486,,rg29pj,0.953
0.318,,,,0.382,,rg29pe,0.958
0.389,,,,0.486,,rg29pp,0.953
0.336,,,,0.487,,rg29pf,0.98
0.336,,,,0.487,,rg29qe,0.98
0.252,,,,0.568,,rg29qn,0.811
0.372,2,0.003,,0.544,,rg29qp,0.915
0.389,,,,0.486,,rg29ps,0.953
0.389,,,,0.486,,rg29pn,0.953
0.495,3,0.009,,0.394,,rg29qr,0.946
0.265,,,,0.547,,rg29qj,0.957
0.372,2,0.003,,0.544,,rg29ql,0.915
0.336,,,,0.487,,rg29qa,0.98
0.491,1,0.003,,0.658,,rg29nb,0.911
0.318,,,,0.382,,rg29pa,0.958
0.239,,,,0.844,,rg29nh,0.921
0.372,2,0.003,,0.544,,rg29nq,0.915
0.384,4,0.014,,0.565,,rg29rb,0.807
0.239,,,,0.844,,rg29qg,0.921
0.372,2,0.003,,0.544,,rg29qz,0.915
0.384,4,0.014,,0.565,,rg29rd,0.807
0.384,4,0.014,,0.565,,rg29ra,0.807
0.384,4,0.014,,0.565,,rg29rj,0.807
0.598,8,0.034,,0.642,,rg29rg,0.732
0.372,2,0.003,,0.544,,rg29qs,0.915
0.384,4,0.014,,0.565,,rg29rl,0.807
0.433,3,0.012,,0.544,,rg29qy,0.644
0.384,4,0.014,,0.565,,rg29rh,0.807
0.384,4,0.014,,0.565,,rg29rs,0.807
0.374,,,,0.767,,rg29rt,0.709
0.336,,,,0.487,,rg29pg,0.98
0.433,3,0.012,,0.544,,rg29ru,0.644
0.433,3,0.012,,0.544,,rg29qx,0.644
0.336,,,,0.487,,rg29qb,0.98
0.433,3,0.012,,0.544,,rg29rx,0.644
0.336,,,,0.487,,rg29qf,0.98
0.598,8,0.034,,0.642,,rg29re,0.732
0.318,,,,0.382,,rg29qh,0.958
0.265,,,,0.547,,rg29qq,0.957
0.384,4,0.014,,0.565,,rg29rr,0.807
