ab_people_rate,cn_count,cn_rate,crawled,fulltime_rate,spider,street_code,white_rate
0.691,,,,0.406,,rg109pj,0.948
0.691,,,,0.406,,rg109pl,0.948
0.492,,,,0.432,,rg109pp,0.985
0.492,,,,0.432,,rg109pr,0.985
0.237,,,,0.46,,rg109la,0.907
0.582,,,,0.362,,rg109pf,0.985
0.533,,,,0.597,,rg109nx,0.957
0.542,,,,0.509,,rg109pu,0.962
0.582,,,,0.362,,rg109nj,0.985
0.542,,,,0.509,,rg109pd,0.962
0.37,5,0.013,,0.397,,rg109lz,0.456
0.569,5,0.017,,0.379,,rg109pz,0.924
0.569,5,0.017,,0.379,,rg109qa,0.924
0.35,2,0.007,,0.496,,rg109qb,0.895
0.569,5,0.017,,0.379,,rg109pn,0.924
0.569,5,0.017,,0.379,,rg109pa,0.924
0.433,3,0.012,,0.544,,rg109nl,0.644
0.691,,,,0.406,,rg109pw,0.948
0.569,5,0.017,,0.379,,rg109pt,0.924
0.35,2,0.007,,0.496,,rg109qj,0.895
0.505,1,0.004,,0.583,,rg109jq,0.961
0.478,,,,0.427,,rg109qp,0.909
0.35,2,0.007,,0.496,,rg109ql,0.895
0.531,9,0.017,,0.438,,rg109qr,0.901
0.35,2,0.007,,0.496,,rg109qd,0.895
0.569,5,0.017,,0.379,,rg109px,0.924
0.569,5,0.017,,0.379,,rg109py,0.924
0.569,5,0.017,,0.379,,rg109ps,0.924
0.35,2,0.007,,0.496,,rg109qe,0.895
0.643,1,0.003,,0.448,,rg109qx,0.899
0.643,1,0.003,,0.448,,rg109qs,0.899
0.492,,,,0.432,,rg109ny,0.985
0.35,2,0.007,,0.496,,rg109qn,0.895
0.478,,,,0.427,,rg109qt,0.909
0.52,,,,0.444,,rg109rb,0.969
0.52,,,,0.444,,rg109ra,0.969
0.478,,,,0.427,,rg109qu,0.909
0.478,,,,0.427,,rg109rg,0.909
0.478,,,,0.427,,rg109re,0.909
0.478,,,,0.427,,rg109rj,0.909
0.531,9,0.017,,0.438,,rg109rl,0.901
0.505,1,0.004,,0.583,,rg109ne,0.961
0.344,2,0.008,,0.392,,rg109qf,0.912
0.4,,,,0.568,,rg109rr,0.859
0.478,,,,0.427,,rg109rf,0.909
0.593,,,,0.599,,rg109rt,0.938
0.542,,,,0.509,,rg109pq,0.962
0.583,3,0.01,,0.486,,rg109qg,0.898
0.542,,,,0.509,,rg109rh,0.962
0.492,,,,0.432,,rg109ry,0.985
0.486,1,0.003,,0.314,,rg109sa,0.95
0.593,,,,0.599,,rg109rz,0.938
0.486,1,0.003,,0.314,,rg109sd,0.95
0.373,,,,0.512,,rg109rs,0.974
0.486,1,0.003,,0.314,,rg109se,0.95
0.373,,,,0.512,,rg109sf,0.974
0.583,3,0.01,,0.486,,rg109qq,0.898
0.4,,,,0.568,,rg109rw,0.859
0.486,1,0.003,,0.314,,rg109sg,0.95
0.35,2,0.007,,0.496,,rg109qz,0.895
0.486,1,0.003,,0.314,,rg109sb,0.95
0.4,,,,0.568,,rg109rp,0.859
0.344,2,0.008,,0.392,,rg109qw,0.912
0.373,,,,0.512,,rg109sl,0.974
0.35,2,0.007,,0.496,,rg109rq,0.895
0.373,,,,0.512,,rg109sq,0.974
0.373,,,,0.512,,rg109sh,0.974
0.373,,,,0.512,,rg109sx,0.974
0.486,1,0.003,,0.314,,rg109sy,0.95
0.373,,,,0.512,,rg109su,0.974
0.37,5,0.013,,0.397,,rg109sz,0.456
0.486,1,0.003,,0.314,,rg109tb,0.95
0.486,1,0.003,,0.314,,rg109ta,0.95
0.486,1,0.003,,0.314,,rg109td,0.95
0.542,,,,0.509,,rg109ph,0.962
0.486,1,0.003,,0.314,,rg109te,0.95
0.486,1,0.003,,0.314,,rg109tg,0.95
0.52,,,,0.444,,rg109qy,0.969
0.373,,,,0.512,,rg109tl,0.974
0.569,5,0.017,,0.379,,rg109rx,0.924
0.52,,,,0.444,,rg109tp,0.969
0.373,,,,0.512,,rg109tj,0.974
0.478,,,,0.427,,rg109rd,0.909
0.373,,,,0.512,,rg109st,0.974
0.486,1,0.003,,0.314,,rg109tq,0.95
0.344,2,0.008,,0.392,,rg109sj,0.912
0.4,,,,0.568,,rg109tw,0.859
0.531,9,0.017,,0.438,,rg109tr,0.901
0.373,,,,0.512,,rg109th,0.974
0.52,,,,0.444,,rg109tn,0.969
0.373,,,,0.512,,rg109sn,0.974
0.5,1,0.006,,0.394,,rg109ua,0.883
0.5,1,0.006,,0.394,,rg109ub,0.883
0.531,9,0.017,,0.438,,rg109ts,0.901
0.597,1,0.004,,0.492,,rg109tx,0.894
0.583,3,0.01,,0.486,,rg109qh,0.898
0.373,,,,0.512,,rg109tz,0.974
0.5,1,0.006,,0.394,,rg109ud,0.883
0.373,,,,0.512,,rg109sr,0.974
0.597,1,0.004,,0.492,,rg109uj,0.894
0.479,1,0.006,,0.366,,rg109up,0.955
0.486,1,0.003,,0.314,,rg109tf,0.95
0.437,,,,0.406,,rg109ur,0.96
0.373,,,,0.512,,rg109ss,0.974
0.597,1,0.004,,0.492,,rg109un,0.894
0.479,1,0.006,,0.366,,rg109uu,0.955
0.373,,,,0.512,,rg109sw,0.974
0.533,,,,0.597,,rg109tu,0.957
0.212,,,,0.402,,rg109uf,0.972
0.437,,,,0.406,,rg109ux,0.96
0.373,,,,0.512,,rg109sp,0.974
0.37,5,0.013,,0.397,,rg109wb,0.456
0.492,,,,0.432,,rg109ru,0.985
0.593,,,,0.599,,rg109ul,0.938
0.531,9,0.017,,0.438,,rg109tt,0.901
0.583,3,0.01,,0.486,,rg109ug,0.898
0.37,5,0.013,,0.397,,rg109wh,0.456
0.433,3,0.012,,0.544,,rg109we,0.644
0.37,5,0.013,,0.397,,rg109wf,0.456
0.37,5,0.013,,0.397,,rg109wg,0.456
0.433,3,0.012,,0.544,,rg109wn,0.644
0.542,,,,0.509,,rg109wd,0.962
0.597,1,0.004,,0.492,,rg109us,0.894
0.37,5,0.013,,0.397,,rg109wt,0.456
0.433,3,0.012,,0.544,,rg109wl,0.644
0.5,1,0.006,,0.394,,rg109ue,0.883
0.37,5,0.013,,0.397,,rg109wj,0.456
0.37,5,0.013,,0.397,,rg109wy,0.456
0.593,,,,0.599,,rg109ty,0.938
0.479,1,0.006,,0.366,,rg109uz,0.955
0.433,3,0.012,,0.544,,rg109ww,0.644
0.437,,,,0.406,,rg109xb,0.96
0.597,1,0.004,,0.492,,rg109uw,0.894
0.479,1,0.006,,0.366,,rg109xa,0.955
0.479,1,0.006,,0.366,,rg109uy,0.955
0.373,,,,0.512,,rg109xf,0.974
0.37,5,0.013,,0.397,,rg109wu,0.456
0.5,1,0.006,,0.394,,rg109xl,0.883
0.5,1,0.006,,0.394,,rg109xn,0.883
0.37,5,0.013,,0.397,,rg109wp,0.456
0.486,1,0.003,,0.314,,rg109xd,0.95
0.593,,,,0.599,,rg109uq,0.938
0.597,1,0.004,,0.492,,rg109uh,0.894
0.486,1,0.003,,0.314,,rg109xs,0.95
0.479,1,0.006,,0.366,,rg109xu,0.955
0.37,5,0.013,,0.397,,rg109xw,0.456
0.433,3,0.012,,0.544,,rg109wq,0.644
0.5,1,0.006,,0.394,,rg109xj,0.883
0.37,5,0.013,,0.397,,rg109xz,0.456
0.373,,,,0.512,,rg109xe,0.974
0.479,1,0.006,,0.366,,rg109ut,0.955
0.5,1,0.006,,0.394,,rg109xq,0.883
0.437,,,,0.406,,rg109ye,0.96
0.437,,,,0.406,,rg109yd,0.96
0.479,1,0.006,,0.366,,rg109xx,0.955
0.5,1,0.006,,0.394,,rg109xh,0.883
0.398,1,0.003,,0.437,,rg109yj,0.957
0.5,1,0.006,,0.394,,rg109xg,0.883
0.398,1,0.003,,0.437,,rg109yn,0.957
0.37,5,0.013,,0.397,,rg109wx,0.456
0.486,1,0.003,,0.314,,rg109xr,0.95
0.197,,,,0.411,,rg109yq,0.947
0.479,1,0.006,,0.366,,rg109yl,0.955
0.437,,,,0.406,,rg109yg,0.96
0.479,1,0.006,,0.366,,rg109xt,0.955
0.398,1,0.003,,0.437,,rg109yr,0.957
0.437,,,,0.406,,rg109xy,0.96
0.492,,,,0.432,,rg109ya,0.985
0.478,,,,0.427,,rg109wa,0.909
0.37,5,0.013,,0.397,,rg109zg,0.456
0.37,5,0.013,,0.397,,rg109zj,0.456
0.197,,,,0.411,,rg109yz,0.947
0.398,1,0.003,,0.437,,rg109yp,0.957
0.37,5,0.013,,0.397,,rg109wz,0.456
0.433,3,0.012,,0.544,,rg109zp,0.644
0.197,,,,0.411,,rg109yu,0.947
0.437,,,,0.406,,rg109yf,0.96
0.37,5,0.013,,0.397,,rg109zw,0.456
0.525,,,,0.393,,rg109yy,0.971
0.32,11,0.051,,0.654,,rg111aa,0.897
0.32,11,0.051,,0.654,,rg111ae,0.897
0.32,11,0.051,,0.654,,rg111ab,0.897
0.37,5,0.013,,0.397,,rg109ws,0.456
0.37,5,0.013,,0.397,,rg109zl,0.456
0.32,11,0.051,,0.654,,rg111aj,0.897
0.197,,,,0.411,,rg109yt,0.947
0.433,3,0.012,,0.544,,rg109yw,0.644
0.37,5,0.013,,0.397,,rg109zh,0.456
0.37,5,0.013,,0.397,,rg109zr,0.456
0.197,,,,0.411,,rg109ys,0.947
0.32,11,0.051,,0.654,,rg111ar,0.897
0.37,5,0.013,,0.397,,rg109zq,0.456
0.437,,,,0.406,,rg109yh,0.96
0.32,11,0.051,,0.654,,rg111af,0.897
0.37,5,0.013,,0.397,,rg109yx,0.456
0.32,11,0.051,,0.654,,rg111ad,0.897
0.32,11,0.051,,0.654,,rg111ag,0.897
0.32,11,0.051,,0.654,,rg111ap,0.897
0.422,1,0.004,,0.456,,rg111ax,0.94
0.32,11,0.051,,0.654,,rg111bd,0.897
0.32,11,0.051,,0.654,,rg111at,0.897
0.32,11,0.051,,0.654,,rg111ah,0.897
0.32,11,0.051,,0.654,,rg111as,0.897
0.479,1,0.006,,0.366,,rg109yb,0.955
0.509,7,0.02,,0.487,,rg111bl,0.919
0.442,,,,0.507,,rg111au,0.974
0.509,7,0.02,,0.487,,rg111bj,0.919
0.32,11,0.051,,0.654,,rg111bg,0.897
0.509,7,0.02,,0.487,,rg111bt,0.919
0.32,11,0.051,,0.654,,rg111bu,0.897
0.32,11,0.051,,0.654,,rg111bq,0.897
0.32,11,0.051,,0.654,,rg111ba,0.897
0.509,7,0.02,,0.487,,rg111bs,0.919
0.128,2,0.008,,0.34,,rg111by,0.895
0.509,7,0.02,,0.487,,rg111bw,0.919
0.32,11,0.051,,0.654,,rg111aw,0.897
0.465,1,0.003,,0.485,,rg111dd,0.966
0.32,11,0.051,,0.654,,rg111al,0.897
0.32,11,0.051,,0.654,,rg111aq,0.897
0.506,,,,0.44,,rg111dg,0.974
0.383,1,0.004,,0.5,,rg111bb,0.908
0.465,1,0.003,,0.485,,rg111bp,0.966
0.422,1,0.004,,0.456,,rg111az,0.94
0.442,,,,0.507,,rg111dj,0.974
0.442,,,,0.507,,rg111dp,0.974
0.506,,,,0.44,,rg111dq,0.974
0.465,1,0.003,,0.485,,rg111db,0.966
0.32,11,0.051,,0.654,,rg111bz,0.897
0.32,11,0.051,,0.654,,rg111be,0.897
0.465,1,0.003,,0.485,,rg111bh,0.966
0.32,11,0.051,,0.654,,rg111bx,0.897
0.506,,,,0.44,,rg111dw,0.974
0.37,5,0.013,,0.397,,rg109zn,0.456
0.506,,,,0.44,,rg111ea,0.974
0.5,4,0.01,,0.398,,rg111dn,0.903
0.537,1,0.003,,0.438,,rg111ed,0.95
0.5,4,0.01,,0.398,,rg111eb,0.903
0.506,,,,0.44,,rg111dh,0.974
0.506,,,,0.44,,rg111df,0.974
0.506,,,,0.44,,rg111du,0.974
0.509,7,0.02,,0.487,,rg111bn,0.919
0.553,,,,0.451,,rg111el,0.955
0.465,1,0.003,,0.485,,rg111da,0.966
0.351,,,,0.543,,rg111ep,0.943
0.0,,,,0.312,,rg111ds,0.984
0.465,1,0.003,,0.485,,rg111er,0.966
0.465,1,0.003,,0.485,,rg111ef,0.966
0.0,,,,0.312,,rg111eq,0.984
0.5,4,0.01,,0.398,,rg111et,0.903
0.553,,,,0.451,,rg111ew,0.955
0.128,2,0.008,,0.34,,rg111es,0.895
0.537,1,0.003,,0.438,,rg111ej,0.95
0.506,,,,0.44,,rg111dt,0.974
0.465,1,0.003,,0.485,,rg111eg,0.966
0.506,,,,0.44,,rg111dy,0.974
0.506,,,,0.44,,rg111dz,0.974
0.553,,,,0.451,,rg111fe,0.955
0.553,,,,0.451,,rg111ff,0.955
0.553,,,,0.451,,rg111fh,0.955
0.506,,,,0.44,,rg111dx,0.974
0.553,,,,0.451,,rg111ez,0.955
0.553,,,,0.451,,rg111fg,0.955
0.383,1,0.004,,0.5,,rg111fj,0.908
0.128,2,0.008,,0.34,,rg111fr,0.895
0.5,4,0.01,,0.398,,rg111dr,0.903
0.553,,,,0.451,,rg111ey,0.955
0.553,,,,0.451,,rg111fn,0.955
0.0,,,,0.312,,rg111eu,0.984
0.5,4,0.01,,0.398,,rg111ex,0.903
0.506,,,,0.44,,rg111de,0.974
0.553,,,,0.451,,rg111gr,0.955
0.553,,,,0.451,,rg111fq,0.955
0.481,,,,0.42,,rg111ha,0.971
0.537,1,0.003,,0.438,,rg111ee,0.95
0.351,,,,0.543,,rg111hd,0.943
0.553,,,,0.451,,rg111fu,0.955
0.351,,,,0.543,,rg111hg,0.943
0.553,,,,0.451,,rg111fx,0.955
0.449,2,0.006,,0.5,,rg111hj,0.936
0.449,2,0.006,,0.5,,rg111hl,0.936
0.383,1,0.004,,0.5,,rg111fl,0.908
0.407,,,,0.462,,rg111hp,0.959
0.449,2,0.006,,0.5,,rg111hn,0.936
0.553,,,,0.451,,rg111ft,0.955
0.351,,,,0.543,,rg111hb,0.943
0.544,,,,0.484,,rg111hf,0.931
0.449,2,0.006,,0.5,,rg111hw,0.936
0.351,,,,0.543,,rg111hh,0.943
0.553,,,,0.451,,rg111fd,0.955
0.128,2,0.008,,0.34,,rg111fw,0.895
0.407,,,,0.462,,rg111hx,0.959
0.504,2,0.005,,0.482,,rg111ht,0.91
0.544,,,,0.484,,rg111jb,0.931
0.544,,,,0.484,,rg111jd,0.931
0.407,,,,0.462,,rg111jf,0.959
0.407,,,,0.462,,rg111je,0.959
0.509,7,0.02,,0.487,,rg111eh,0.919
0.407,,,,0.462,,rg111jh,0.959
0.544,,,,0.484,,rg111hz,0.931
0.351,,,,0.543,,rg111jl,0.943
0.128,2,0.008,,0.34,,rg111fp,0.895
0.407,,,,0.462,,rg111jg,0.959
0.527,1,0.003,,0.468,,rg111jq,0.948
0.527,1,0.003,,0.468,,rg111js,0.948
0.383,1,0.004,,0.5,,rg111jt,0.908
0.553,,,,0.451,,rg111fy,0.955
0.383,1,0.004,,0.5,,rg111jn,0.908
0.383,1,0.004,,0.5,,rg111jp,0.908
0.351,,,,0.543,,rg111he,0.943
0.544,,,,0.484,,rg111hs,0.931
0.5,,,,0.493,,rg111ja,0.844
0.383,1,0.004,,0.5,,rg111jw,0.908
0.32,11,0.051,,0.654,,rg111le,0.897
0.506,,,,0.412,,rg111jy,0.953
0.544,,,,0.484,,rg111lj,0.931
0.407,,,,0.462,,rg111jj,0.959
0.32,11,0.051,,0.654,,rg111lg,0.897
0.537,1,0.003,,0.438,,rg111ln,0.95
0.5,,,,0.493,,rg111hu,0.844
0.506,,,,0.412,,rg111ju,0.953
0.537,1,0.003,,0.438,,rg111lr,0.95
0.32,11,0.051,,0.654,,rg111lf,0.897
0.5,,,,0.493,,rg111hy,0.844
0.32,11,0.051,,0.654,,rg111lp,0.897
0.351,,,,0.543,,rg111jr,0.943
0.407,,,,0.462,,rg111la,0.959
0.537,1,0.003,,0.438,,rg111ly,0.95
0.537,1,0.003,,0.438,,rg111lx,0.95
0.527,1,0.003,,0.468,,rg111lb,0.948
0.537,1,0.003,,0.438,,rg111lt,0.95
0.32,11,0.051,,0.654,,rg111ld,0.897
0.506,,,,0.412,,rg111jx,0.953
0.351,,,,0.543,,rg111ll,0.943
0.383,1,0.004,,0.5,,rg111ng,0.908
0.446,,,,0.413,,rg111nj,0.944
0.569,2,0.006,,0.359,,rg111lh,0.946
0.383,1,0.004,,0.5,,rg111ne,0.908
0.383,1,0.004,,0.5,,rg111nq,0.908
0.537,1,0.003,,0.438,,rg111nd,0.95
0.383,1,0.004,,0.5,,rg111jz,0.908
0.343,,,,0.394,,rg111nh,0.956
0.343,,,,0.394,,rg111nt,0.956
0.553,,,,0.451,,rg111lz,0.955
0.506,,,,0.412,,rg111nu,0.953
0.506,,,,0.412,,rg111nx,0.953
0.446,,,,0.413,,rg111nn,0.944
0.32,11,0.051,,0.654,,rg111pb,0.897
0.446,,,,0.413,,rg111nl,0.944
0.446,,,,0.413,,rg111lu,0.944
0.383,1,0.004,,0.5,,rg111nw,0.908
0.128,2,0.008,,0.34,,rg111nz,0.895
0.544,,,,0.484,,rg111pf,0.931
0.46,3,0.009,,0.5,,rg111pj,0.943
0.422,1,0.004,,0.456,,rg111pd,0.94
0.46,3,0.009,,0.5,,rg111pn,0.943
0.161,,,,0.444,,rg111ph,0.91
0.409,,,,0.534,,rg111pl,0.864
0.161,,,,0.444,,rg111pq,0.91
0.343,,,,0.394,,rg111ns,0.956
0.553,,,,0.451,,rg111lq,0.955
0.161,,,,0.444,,rg111pp,0.91
0.121,,,,0.278,,rg111pt,0.828
0.121,,,,0.278,,rg111pu,0.828
0.161,,,,0.444,,rg111ps,0.91
0.46,3,0.009,,0.5,,rg111px,0.943
0.409,,,,0.534,,rg111qa,0.864
0.446,,,,0.413,,rg111np,0.944
0.409,,,,0.534,,rg111qb,0.864
0.46,3,0.009,,0.5,,rg111qd,0.943
0.161,,,,0.444,,rg111pw,0.91
0.46,3,0.009,,0.5,,rg111qe,0.943
0.46,3,0.009,,0.5,,rg111pg,0.943
0.098,4,0.015,,0.405,,rg111qn,0.908
0.133,,,,0.366,,rg111qp,0.958
0.46,3,0.009,,0.5,,rg111qh,0.943
0.537,1,0.003,,0.438,,rg111pa,0.95
0.602,,,,0.462,,rg111ql,0.904
0.383,1,0.004,,0.5,,rg111lw,0.908
0.46,3,0.009,,0.5,,rg111pz,0.943
0.43,,,,0.354,,rg111qu,0.941
0.43,,,,0.354,,rg111qx,0.941
0.43,,,,0.354,,rg111qy,0.941
0.422,1,0.004,,0.456,,rg111pe,0.94
0.529,1,0.003,,0.537,,rg111qz,0.937
0.409,,,,0.534,,rg111qq,0.864
0.529,1,0.003,,0.537,,rg111rg,0.937
0.469,,,,0.364,,rg111rh,0.967
0.46,3,0.009,,0.5,,rg111qg,0.943
0.409,,,,0.534,,rg111py,0.864
0.098,4,0.015,,0.405,,rg111qw,0.908
0.59,,,,0.397,,rg111rb,0.973
0.161,,,,0.444,,rg111pr,0.91
0.43,,,,0.354,,rg111rs,0.941
0.506,,,,0.412,,rg111ny,0.953
0.309,,,,0.456,,rg111qs,0.921
0.465,6,0.013,,0.504,,rg111rw,0.939
0.469,,,,0.364,,rg111ru,0.967
0.469,,,,0.364,,rg111rl,0.967
0.43,,,,0.354,,rg111rd,0.941
0.133,,,,0.366,,rg111qr,0.958
0.465,6,0.013,,0.504,,rg111ry,0.939
0.529,1,0.003,,0.537,,rg111re,0.937
0.529,1,0.003,,0.537,,rg111sd,0.937
0.43,,,,0.354,,rg111rf,0.941
0.455,,,,0.452,,rg111rn,0.968
0.098,4,0.015,,0.405,,rg111sj,0.908
0.465,6,0.013,,0.504,,rg111sl,0.939
0.529,1,0.003,,0.537,,rg111rr,0.937
0.455,,,,0.452,,rg111sg,0.968
0.455,,,,0.452,,rg111sq,0.968
0.455,,,,0.452,,rg111rt,0.968
0.543,4,0.015,,0.613,,rg111ss,0.938
0.602,,,,0.462,,rg111rz,0.904
0.459,,,,0.615,,rg111qt,0.954
0.302,6,0.016,,0.417,,rg111su,0.962
0.529,1,0.003,,0.537,,rg111rq,0.937
0.133,,,,0.366,,rg111sh,0.958
0.32,11,0.051,,0.654,,rg111sz,0.897
0.543,4,0.015,,0.613,,rg111sr,0.938
0.455,,,,0.452,,rg111rx,0.968
0.459,,,,0.615,,rg111sy,0.954
0.302,6,0.016,,0.417,,rg111sx,0.962
0.422,1,0.004,,0.456,,rg111tg,0.94
0.602,,,,0.462,,rg111sf,0.904
0.465,6,0.013,,0.504,,rg111se,0.939
0.487,1,0.003,,0.419,,rg111tf,0.945
0.43,,,,0.354,,rg111rp,0.941
0.48,3,0.01,,0.48,,rg111tq,0.97
0.455,,,,0.452,,rg111sw,0.968
0.518,1,0.003,,0.369,,rg111st,0.946
0.688,,,,0.462,,rg111sp,0.965
0.442,,,,0.507,,rg111tj,0.974
0.422,1,0.004,,0.456,,rg111tl,0.94
0.128,2,0.008,,0.34,,rg111tx,0.895
0.48,3,0.01,,0.48,,rg111ta,0.97
0.5,4,0.01,,0.398,,rg111tt,0.903
0.5,4,0.01,,0.398,,rg111tw,0.903
0.195,,,,0.327,,rg111ua,0.917
0.195,,,,0.327,,rg111ud,0.917
0.469,,,,0.364,,rg111sa,0.967
0.487,1,0.003,,0.419,,rg111td,0.945
0.422,1,0.004,,0.456,,rg111tu,0.94
0.455,,,,0.452,,rg111sn,0.968
0.195,,,,0.327,,rg111uh,0.917
0.133,,,,0.366,,rg111uj,0.958
0.098,4,0.015,,0.405,,rg111un,0.908
0.133,,,,0.366,,rg111ul,0.958
0.5,4,0.01,,0.398,,rg111uf,0.903
0.302,6,0.016,,0.417,,rg111ur,0.962
0.195,,,,0.327,,rg111ut,0.917
0.128,2,0.008,,0.34,,rg111uu,0.895
0.422,1,0.004,,0.456,,rg111ue,0.94
0.133,,,,0.366,,rg111uq,0.958
0.195,,,,0.327,,rg111uy,0.917
0.302,6,0.016,,0.417,,rg111up,0.962
0.422,1,0.004,,0.456,,rg111tr,0.94
0.469,,,,0.364,,rg111sb,0.967
0.5,4,0.01,,0.398,,rg111wb,0.903
0.5,4,0.01,,0.398,,rg111wd,0.903
0.487,1,0.003,,0.419,,rg111te,0.945
0.128,2,0.008,,0.34,,rg111uz,0.895
0.128,2,0.008,,0.34,,rg111ty,0.895
0.128,2,0.008,,0.34,,rg111wh,0.895
0.467,1,0.003,,0.531,,rg111wa,0.883
0.128,2,0.008,,0.34,,rg111wl,0.895
0.302,6,0.016,,0.417,,rg111uw,0.962
0.422,1,0.004,,0.456,,rg111tb,0.94
0.48,3,0.01,,0.48,,rg111ts,0.97
0.442,,,,0.507,,rg111th,0.974
0.128,2,0.008,,0.34,,rg111wp,0.895
0.128,2,0.008,,0.34,,rg111wn,0.895
0.0,,,,0.312,,rg111wt,0.984
0.195,,,,0.327,,rg111ub,0.917
0.422,1,0.004,,0.456,,rg111tn,0.94
0.0,,,,0.312,,rg111wu,0.984
0.0,,,,0.312,,rg111wz,0.984
0.426,,,,0.49,,rg111xb,0.973
0.128,2,0.008,,0.34,,rg111wq,0.895
0.426,,,,0.49,,rg111xd,0.973
0.128,2,0.008,,0.34,,rg111ww,0.895
0.32,11,0.051,,0.654,,rg111xg,0.897
0.383,1,0.003,,0.459,,rg111wf,0.931
0.467,1,0.003,,0.531,,rg111we,0.883
0.32,11,0.051,,0.654,,rg111xh,0.897
0.32,11,0.051,,0.654,,rg111xn,0.897
0.487,1,0.003,,0.419,,rg111xa,0.945
0.32,11,0.051,,0.654,,rg111xl,0.897
0.128,2,0.008,,0.34,,rg111wj,0.895
0.32,11,0.051,,0.654,,rg111xq,0.897
0.426,,,,0.49,,rg111xe,0.973
0.32,11,0.051,,0.654,,rg111xr,0.897
0.48,3,0.01,,0.48,,rg111xf,0.97
0.431,2,0.008,,0.486,,rg111xw,0.942
0.32,11,0.051,,0.654,,rg111xt,0.897
0.32,11,0.051,,0.654,,rg111xz,0.897
0.543,4,0.015,,0.613,,rg111yb,0.938
0.543,4,0.015,,0.613,,rg111yd,0.938
0.422,1,0.004,,0.456,,rg111ye,0.94
0.0,,,,0.312,,rg111wx,0.984
0.302,6,0.016,,0.417,,rg111yg,0.962
0.128,2,0.008,,0.34,,rg111wr,0.895
0.128,2,0.008,,0.34,,rg111ug,0.895
0.0,,,,0.312,,rg111ws,0.984
0.133,,,,0.366,,rg111ux,0.958
0.5,4,0.01,,0.398,,rg111wg,0.903
0.422,1,0.004,,0.456,,rg111xu,0.94
0.32,11,0.051,,0.654,,rg111yj,0.897
0.302,6,0.016,,0.417,,rg111ys,0.962
0.0,,,,0.312,,rg111wy,0.984
0.487,1,0.003,,0.419,,rg111yw,0.945
0.32,11,0.051,,0.654,,rg111yh,0.897
0.383,1,0.003,,0.459,,rg111yl,0.931
0.543,4,0.015,,0.613,,rg111yt,0.938
0.48,3,0.01,,0.48,,rg111yq,0.97
0.431,2,0.008,,0.486,,rg111xp,0.942
0.48,3,0.01,,0.48,,rg111zf,0.97
0.48,3,0.01,,0.48,,rg111zg,0.97
0.48,3,0.01,,0.48,,rg111zj,0.97
0.383,1,0.003,,0.459,,rg111xx,0.931
0.128,2,0.008,,0.34,,rg111zn,0.895
0.48,3,0.01,,0.48,,rg111ze,0.97
0.128,2,0.008,,0.34,,rg111zp,0.895
0.469,,,,0.364,,rg111yz,0.967
0.543,4,0.015,,0.613,,rg111ya,0.938
0.302,6,0.016,,0.417,,rg111yf,0.962
0.48,3,0.01,,0.48,,rg111zh,0.97
0.48,3,0.01,,0.48,,rg111za,0.97
0.48,3,0.01,,0.48,,rg111zu,0.97
0.422,1,0.004,,0.456,,rg111yu,0.94
0.48,3,0.01,,0.48,,rg111zr,0.97
0.48,3,0.01,,0.48,,rg111zt,0.97
0.48,3,0.01,,0.48,,rg111zq,0.97
0.309,,,,0.456,,rg112ab,0.921
0.521,1,0.003,,0.55,,rg112af,0.92
0.487,1,0.003,,0.419,,rg111yn,0.945
0.509,7,0.02,,0.487,,rg112ah,0.919
0.32,11,0.051,,0.654,,rg112aa,0.897
0.509,7,0.02,,0.487,,rg112aj,0.919
0.509,7,0.02,,0.487,,rg112an,0.919
0.509,7,0.02,,0.487,,rg112ag,0.919
0.509,7,0.02,,0.487,,rg112ap,0.919
0.32,11,0.051,,0.654,,rg111xj,0.897
0.128,2,0.008,,0.34,,rg111zl,0.895
0.18,,,,0.491,,rg112ar,0.961
0.509,7,0.02,,0.487,,rg112au,0.919
0.32,11,0.051,,0.654,,rg111xs,0.897
0.509,7,0.02,,0.487,,rg112ax,0.919
0.509,7,0.02,,0.487,,rg112al,0.919
0.509,7,0.02,,0.487,,rg112ae,0.919
0.383,1,0.004,,0.5,,rg111zx,0.908
0.309,,,,0.456,,rg112bb,0.921
0.128,2,0.008,,0.34,,rg111zy,0.895
0.383,1,0.004,,0.5,,rg111zs,0.908
0.509,7,0.02,,0.487,,rg112bd,0.919
0.309,,,,0.456,,rg112be,0.921
0.309,,,,0.456,,rg112az,0.921
0.509,7,0.02,,0.487,,rg112aw,0.919
0.557,1,0.004,,0.424,,rg112bf,0.921
0.511,,,,0.569,,rg112bn,0.935
0.469,,,,0.364,,rg111yy,0.967
0.521,1,0.003,,0.55,,rg112at,0.92
0.48,3,0.01,,0.48,,rg111yx,0.97
0.692,1,0.003,,0.391,,rg112bs,0.958
0.368,,,,0.567,,rg112as,0.952
0.309,,,,0.456,,rg112bx,0.921
0.509,7,0.02,,0.487,,rg112ad,0.919
0.411,,,,0.44,,rg112aq,0.896
0.511,,,,0.569,,rg112bz,0.935
0.511,,,,0.569,,rg112bt,0.935
0.598,4,0.012,,0.391,,rg112dd,0.975
0.521,1,0.003,,0.55,,rg112bh,0.92
0.511,,,,0.569,,rg112bj,0.935
0.692,1,0.003,,0.391,,rg112dg,0.958
0.511,,,,0.569,,rg112bp,0.935
0.511,,,,0.569,,rg112bl,0.935
